ano,mes,natureza_juridica_codigo,imposto_importacao,imposto_exportacao,ipi,irpf,irpj,irrf,iof,itr,cofins,pis_pasep,csll,cide_combustiveis,contribuicao_previdenciaria,cpsss,pagamento_unificado,outras_receitas_rfb,demais_receitas
2017,4,2259,,,,,437019.36,29294.41,,29.3,76872.11,16407.92,206369.67,,2950.54,,209679.42,1900.0,596.99
2017,6,2259,,,,,47366.93,23243.24,,,76400.83,16842.68,29242.13,,2307.94,,262719.47,1100.0,324.9
2017,1,2267,,,,,5945.05,1382.28,,,2487.11,538.85,3567.02,,,,32997.78,3891.26,
2017,12,2267,,,,,4049.08,1932.95,,,6129.44,1316.36,2987.33,,,,29109.03,,
2017,7,2267,,,,,2153.35,1774.58,,,1495.48,324.01,1354.38,,,,21262.83,,
2017,10,2267,,,,,2052.87,1925.45,,,1311.47,284.14,1231.72,,,,28984.63,,
2017,5,2267,,,,,1931.26,1868.15,,,1441.23,312.27,1158.74,,,,28435.45,100.0,
2017,2,2267,,,,,1943.72,1358.34,,,1343.81,291.16,1166.22,,,,20324.81,,
2017,8,2267,,,,,2024.74,1873.2,,,1518.62,329.02,1214.84,,,,34560.52,,
2017,3,2267,,,,,1960.14,2130.5,,,1214.82,263.21,1176.07,,,,25205.84,,
2017,11,2267,,,,,2072.14,1932.95,,,1319.67,285.93,1243.28,,,,24392.09,,
2017,4,2267,,,,,2489.65,1764.19,,,1390.46,301.26,1500.18,,,,36617.4,,
2017,9,2267,,,,,2027.48,1937.3,,,1295.08,280.59,1216.47,,,,19920.09,500.0,
2017,6,2267,,,,,1955.04,1934.38,,,1531.02,331.72,1173.01,,,,29906.55,,
2017,3,2305,50079351.95,,41218266.89,1333.84,77445859.31,53054415.29,663133.09,82017.97,169487213.02,37396602.83,40892805.97,53500.89,25867322.14,214.83,644373610.95,15436730.37,3981191.28
2017,10,2305,68963212.68,,61628525.74,280.25,282496167.08,64733030.11,1065546.23,322209.84,217361087.25,47826332.13,154781819.93,177908.39,44632218.86,18.37,936644457.91,23113138.79,8332903.61
2017,12,2305,67573945.75,,67091722.08,479.53,98683002.96,71763112.58,1267589.53,317655.57,239919176.13,52663883.92,50875256.37,26019.37,64616873.27,,1006635684.48,17911905.85,8209601.93
2017,4,2305,46341730.35,16179.59,44294081.8,,217581275.99,55535876.36,840989.07,19465.02,175483189.75,38756603.57,121283749.79,30543.14,26746900.81,92.56,718805518.87,17952787.89,3669343.08
2017,1,2305,52024516.47,,42410751.06,920.4,243670556.58,77159683.09,669554.97,16084.38,181824053.13,40315574.77,135097151.71,20085.7,29802711.81,61.05,808021840.56,7602492.38,3692680.42
2017,8,2305,74296844.75,,58042599.27,347.69,83272674.54,62210312.85,849707.37,44147.83,207569084.82,46662257.52,45462734.22,15676.08,27778914.56,1081.34,878991459.09,22220064.88,7448576.92
2017,2,2305,42934779.69,414.69,35494700.97,2889.41,73653081.42,49701276.82,680250.59,22883.6,151425420.96,33291496.41,38563498.45,162847.2,23614547.03,,620096109.55,11489688.67,2757418.8
2017,6,2305,57682761.42,,49933944.33,1084.38,70877722.56,56477813.88,791293.29,26981.72,187400588.28,41644867.67,37559350.91,50892.32,26819825.92,,789352736.17,19831870.05,6961317.23
2017,5,2305,54654619.13,402.53,42923665.65,463.92,82252969.85,55793635.2,807723.09,21262.16,177702102.75,39568726.34,43655595.01,317105.68,27607891.78,22.34,724209250.88,26793421.02,5306984.7
2017,7,2305,60393356.17,,50057752.51,8511.47,245685686.82,62837816.46,858036.7,27607.72,185734898.83,41181597.84,136904499.4,23842.43,26189577.18,,810945828.11,26360405.53,3388052.65
2017,9,2305,65944504.89,,58829451.85,1514.9,77107090.16,61562346.99,912655.64,1842817.46,211282737.76,46567962.54,41831802.07,96708.65,40479825.57,,924365367.7,20984208.3,7891840.56
2017,11,2305,68304628.78,,65776146.71,1524.35,96212084.17,65593934.33,988821.17,247575.31,226184668.61,50073477.44,49812973.7,200273.91,53349851.73,1087.79,973422769.26,19541543.19,7246887.08
2017,6,2313,12307.78,,3862.9,433.39,2014461.24,2020412.97,430.19,228.31,2418378.74,526668.16,896780.94,,589641.93,,17820866.78,147323.92,105421.84
2017,7,2313,8210.24,,5286.67,225.14,12922895.53,2198690.26,,59.94,2437987.95,540088.68,6253582.74,,537858.7,,17286423.38,399650.14,112628.03
2017,9,2313,532.1,,,,2221246.85,1856395.67,22993.23,56717.68,2906009.93,633322.77,1020119.9,,2381355.21,,18910804.6,109473.23,251619.58
2017,10,2313,2455.42,,,,13645746.01,2031795.81,77.22,140.39,2680606.84,578062.73,6673860.23,810.38,1633169.19,,19094857.5,144964.98,135639.64
2017,3,2313,11631.71,,,119.74,2371879.15,1858714.16,,105.98,2153496.14,467344.21,1135126.92,53.68,648333.12,,15755343.68,123927.11,88901.8
2017,4,2313,828.72,,,,11099884.72,1825195.86,,,2314722.9,544378.3,5460684.63,,591895.0,,16333994.04,127350.0,71939.07
2017,11,2313,3229.17,,1625.55,,2872315.15,1977187.18,79.98,108.24,2748368.16,594036.09,1371624.44,740.88,800931.6,,18896648.54,88426.18,160938.31
2017,5,2313,13364.56,,3193.57,,2470985.57,1867905.91,14282.98,2400.58,2314080.59,502592.31,1234611.8,,676837.44,,16418329.42,123909.5,105309.53
2017,12,2313,49328.29,,45446.24,107.96,2851081.27,2232347.65,668.69,647.27,3079446.4,710446.86,1286642.11,792.0,2253873.54,,19666496.14,151469.04,175844.31
2017,8,2313,8053.53,,5455.65,,2581521.19,2081344.41,8406.72,493.03,2647659.92,579107.05,1234624.43,,679632.45,,19080994.62,169721.24,144485.0
2017,2,2313,8305.38,,,,2566505.74,1674213.51,556.79,,1961597.54,450028.03,1204431.16,,571440.17,,14085524.74,49575.24,89735.24
2017,1,2313,5521.69,,,,11665230.37,2951807.16,269.16,,2544523.58,562980.87,6077956.19,,631851.87,,17797007.49,117819.38,80858.43
2017,8,2321,,,,,699131.53,163163.18,,,332251.24,74006.42,1323484.67,,23495.12,,9556908.81,46134.78,12152.09
2017,6,2321,,,,,244055.84,120136.14,,,1007454.32,233335.76,105596.16,273.35,4539.8,,7498554.11,24315.2,6104.89
2017,11,2321,,,,,632514.83,203083.62,,,463070.31,99307.03,224831.4,570.08,28575.69,,12275630.5,101637.59,9445.9
2017,4,2321,,,,,1480344.16,78391.51,,,249217.84,56970.75,573962.83,,3584.42,,5255442.51,14544.5,4665.16
2017,10,2321,,,,,5001495.33,217028.4,,,952799.57,204775.65,1870090.43,,29362.91,,10031469.21,45029.06,10653.58
2017,2,2321,,,,,168170.54,57752.43,,,95064.33,20387.91,68615.26,,723.27,,3308861.99,11648.51,2989.39
2017,7,2321,319.41,,,,6751267.32,135898.3,,,1060713.8,230177.04,1894441.48,3132.56,5165.92,,10042461.6,49971.58,6013.45
2017,3,2321,137.86,,,,191540.63,85042.31,1000.0,,114305.93,24228.78,78274.19,,2261.07,,4057688.21,18518.64,9493.53
2017,1,2321,,,215.0,,2254870.02,52552.75,,,371607.0,80886.82,947417.97,,1004.0,,6283112.01,7572.78,2700.91
2017,12,2321,,,,,594879.36,230441.79,,,701946.27,152363.63,222465.44,,40686.52,,12301513.13,61599.17,17051.57
2017,9,2321,960.44,,,,553289.78,188305.28,176.66,,448945.16,95638.14,202996.96,,41684.74,,10092005.55,45117.67,12003.97
2017,5,2321,72.63,,,,144062.25,96570.59,,,460206.05,107043.7,75732.74,,3690.57,,5697053.83,21654.56,7454.63
2017,2,3034,46.5,,,,124.59,245023.69,771.0,,1081.46,66649.12,1495.33,,103531.34,2073.24,16730.06,5609.28,4525.55
2017,4,3034,,,,,6229.46,275026.67,1920.76,,780.67,47990.52,6176.37,,122834.02,2073.24,18148.44,19309.67,7266.55
2017,7,3034,463.1,,,,5443.53,221590.94,2691.76,,1557.92,98702.71,4413.54,,122348.56,2133.54,28508.03,42906.38,9319.94
2017,1,3034,98.28,,,,6244.11,335057.48,1495.38,,1671.52,37865.89,3907.6,,102215.97,2073.24,18247.16,14560.03,3510.68
2017,12,3034,,,,,,340040.4,,,75.38,36177.07,,,174214.82,,23779.99,8613.07,81473.39
2017,8,3034,,,,,,213518.45,,,1703.37,47323.66,,,171011.04,2142.06,72649.37,12940.36,12076.3
2017,11,3034,,,,,3245.11,349126.38,770.8,,77.71,27319.59,2920.58,,194611.83,,33604.16,72346.55,15813.94
2017,5,3034,,,,,1162.08,305808.69,1521.84,,915.17,48969.91,,,130955.53,2073.24,20520.09,13480.57,9170.21
2017,6,3034,,,,,,256999.4,,,1101.37,49152.19,,,123144.26,2073.24,51960.47,41300.63,6318.89
2017,3,3034,,,,,,375613.07,,,2005.33,45476.94,,,133643.98,2216.91,26946.88,8862.64,9152.41
2017,10,3069,269531.35,,9028.56,225.03,892291.85,305173809.35,5956330.63,5744.84,10957219.28,6860638.99,356852.84,108621.2,4757724.32,,63999432.09,2329241.19,1729486.96
2017,9,3069,98098.32,,5821.26,,3656068.89,291924915.66,6340955.9,1170895.44,20941039.0,9010899.31,106736196.67,120492.34,5150286.75,,63665107.2,3081272.23,1403974.58
2017,2,3069,143233.87,,14102.19,,470192.23,257620409.24,6686702.81,1120.22,8764491.63,7433063.41,331297.32,118065.65,5338175.16,,27041036.32,6946881.51,511430.61
2017,7,3069,176972.82,,32521.58,,684750.07,288182864.55,6984702.43,299.51,9353307.3,7384429.45,385787.06,86183.68,3822833.35,,75533045.99,2515908.18,2009762.28
2017,8,3069,139278.01,,45642.01,,465929.97,282297984.95,7032513.89,250.37,9025738.6,16279598.14,254256.52,196697.45,3957741.93,,62876290.08,2427388.57,4832459.38
2017,6,3069,530416.59,,12106.0,,193917.26,278199952.58,6650976.32,118.64,9737401.28,7924192.64,231940.77,72013.61,3393020.03,,30556639.6,2568319.24,2699525.55
2017,11,3069,1350205.42,,21250.38,,2967918.25,273186078.35,4603204.69,2165.1,10475273.61,6818857.56,778102.55,97236.85,5017974.96,,68448002.27,11180030.13,1419872.52
2017,4,3069,1736572.06,,11444.21,,820840.64,295747399.51,8280389.06,2120.65,11416015.21,7032132.28,409729.23,70148.63,3395278.08,,28488682.86,28401515.22,540142.04
2017,1,3069,265878.26,,20965.62,,1217103.33,388333958.2,5329206.73,2150.37,19494307.86,11040465.34,636149.18,168793.04,6853137.39,,28589903.43,2377805.59,935907.32
2017,12,3069,536868.64,,12840.63,,2557265.32,361980581.25,5295587.13,1000.0,13097488.86,7594281.77,433316.24,137435.26,4970778.35,513.58,65747005.88,4006004.54,1837767.9
2017,3,3069,814887.03,,27810.5,,431672.41,251039931.56,5886084.27,7216.99,15641705.95,7426829.01,261739.18,99511.62,5201828.73,,25606452.87,7269663.8,836056.65
2017,5,3069,105087.3,,6325.58,,54833.45,300810397.02,6930204.82,960.3,8914779.55,7356916.69,163826.53,115724.06,3779053.82,,27039866.26,79487214.26,2793677.17
2017,11,3077,,,,,,60243397.37,,,391438.17,6276830.46,46780.39,516277.53,334790.77,,13046717.17,620041.46,206696.8
2017,7,3077,11196.16,,,,,66120821.69,,,435296.51,6550315.58,39362.49,266669.46,91440.51,,9955174.28,664300.35,187472.6
2017,12,3077,,,854.89,,,66735274.74,,,446887.55,7374223.47,60985.59,641710.61,547886.51,,13318942.69,1209439.26,94221.14
2017,9,3077,15257.93,,,,,58601121.4,,,424947.3,6235603.84,38441.56,222995.64,88723.99,,11007224.93,643686.12,153447.02
2017,2,3077,7655.03,,82.65,,,45352726.91,,,246376.32,6564800.04,14234.24,139243.69,23578.31,,9434476.06,684026.21,44134.07
2017,6,3077,4870.33,,23.35,,,57382175.01,,,427806.55,6141720.37,42710.27,496533.99,82436.69,,9793241.88,1159347.38,914970.39
2017,1,3077,3258.14,,,,,116377378.83,,,576653.64,10007742.9,84710.27,452199.99,18019.77,,12731315.74,652920.94,55170.35
2017,5,3077,12517.05,,,,,58001396.53,,,311639.82,6062369.9,31808.83,303186.33,684462.48,,8961997.82,768693.86,2242265.58
2017,3,3077,3021.32,,,,562.78,59220499.04,,,289036.95,6306983.11,19608.19,326664.67,80373.17,,8135315.75,654343.5,434852.18
2017,4,3077,14209.52,,,,,56608847.9,,,380678.14,6097375.42,27136.14,2555578.01,83881.13,,9994057.32,630505.76,31699.97
2017,8,3077,12188.87,,,,,49452047.99,,,402884.87,6526204.47,41248.43,247393.81,89712.07,,10344486.24,741327.36,2683711.81
2017,10,3077,5520.06,,,,,59637664.78,,,418684.24,6255851.74,47033.04,302169.21,330868.22,,15613115.85,638046.68,102671.02
2017,1,3085,4076.46,,,,56404.91,36497984.05,8401.52,479.6,232230.92,17510118.22,51256.34,33402.9,2130293.03,,47748028.47,209189.86,402309.23
2017,4,3085,20410.16,,13527.71,,52359.57,21851704.0,10495.8,,177048.21,10624181.24,44915.96,15911.28,1417987.15,11.57,48970101.66,230777.06,374112.36
2017,11,3085,2271.56,,,,114238.43,21358064.19,582.47,988.99,143532.48,11161822.75,53715.74,30887.43,2985508.5,44.53,49821734.94,258389.03,606467.63
2017,9,3085,1001.41,,,,1418.05,21141578.62,1891.89,23250.47,174836.32,10947897.36,17859.02,7015.29,2439119.09,18.37,49832292.39,170423.48,605994.22
2017,10,3085,671.45,136473.92,,,48559.93,20553896.43,532.54,8890.76,224234.62,11246584.85,51762.16,12973.76,2736641.63,,48994095.67,204572.52,625254.72
2017,7,3085,3358.01,,12.34,,15215.37,21652932.15,511.64,43.01,158938.1,11078378.5,32286.26,30814.0,1367327.68,,49500783.93,194889.04,357945.49
2017,8,3085,4212.11,,174.3,,9334.72,22772332.79,16204.99,224.07,170824.4,11467160.23,14975.28,16685.6,2394245.89,14.3,49694142.6,585732.57,733976.2
2017,3,3085,4332.57,,,4165.0,1449.05,20033406.49,,126.17,251520.61,10912456.1,16642.42,21815.02,1450510.91,1108.32,47401266.62,467083.68,425574.12
2017,5,3085,4457.37,,72.8,,569.54,20617047.0,3846.62,326.42,242119.69,11120208.96,17784.89,28700.19,1856240.85,,48371858.58,270532.44,551292.22
2017,6,3085,14218.93,,,,8053.48,20896148.48,5932.59,,185684.25,11146173.0,15977.55,36060.87,1354725.14,,49391144.11,781008.11,2468169.8
2017,12,3085,,,18.25,29.8,278.28,24084539.89,22045.43,4057.18,153100.44,13012401.83,13365.69,18320.82,3501559.68,,49363968.0,482914.16,588423.48
2017,2,3085,9474.32,,,,5676.66,20821894.0,484.76,,303633.2,11037928.12,26964.8,18252.14,1323200.96,,47605523.36,86322.34,378911.96
2017,10,3115,,,,,59.4,11379.73,,,250.5,476.29,35.2,,,,426.5,200.0,
2017,4,3115,,,,,264.07,10002.71,,,820.61,589.02,230.46,,,,534.75,100.0,
2017,8,3115,,,,,,11618.44,,,746.1,576.17,,,,,1360.25,2499.04,
2017,12,3115,,,,,894.96,11172.31,,,212.84,488.77,513.93,,,,183.12,1656.85,21.0
2017,1,3115,,,,,,10795.38,,,450.54,638.35,,,,,239.01,500.0,
2017,3,3115,,,,,,6474.32,,,214.78,259.23,,,,,416.78,300.0,4.47
2017,5,3115,,,,,406.38,10055.42,,,867.85,598.07,354.64,,,,1159.96,200.0,
2017,7,3115,,,,,137.94,17891.3,,,435.74,863.81,120.38,,,,563.07,2620.0,
2017,9,3115,,,,,118.8,11280.68,,,417.37,523.37,70.4,,,,426.21,1575.0,
2017,11,3115,,,,,365.82,11258.05,,,358.5,488.79,216.78,,,,426.81,1108.2,
2017,2,3115,,,,,,19998.88,,,215.21,790.79,,,,,324.62,,
2017,6,3115,,,,,35.39,9072.7,,,443.43,430.24,22.07,,,,499.88,100.0,
2017,11,3130,13441.62,,10945.32,,45551.2,28605202.71,3024.59,1430.78,2401717.71,2147103.64,29969.05,4201.42,2760780.89,8421.48,4848168.7,854865.94,341227.61
2017,3,3130,5589.84,,5765.94,,6311.3,28029796.15,29873.77,7049.88,2328039.82,2148351.12,8732.22,3326.44,1780447.54,2788.74,4035416.63,823328.36,435591.78
2017,4,3130,13853.73,,36429.57,,72134.76,25210124.7,279.62,1325.42,2969649.15,2101893.05,61156.11,,2044111.02,6078.67,4109580.26,781447.72,234144.02
2017,1,3130,12728.16,,9142.66,,137663.64,49858162.81,593.44,2643.02,2877091.76,3263065.07,97176.94,2145.95,2213020.03,10038.48,5109942.72,564010.69,120212.7
2017,10,3130,903.21,,27875.17,,109591.28,29187440.77,148.44,9695.8,2879740.48,2171502.29,81754.76,5022.13,2304912.24,18286.81,6010223.97,914517.08,289605.2
2017,8,3130,312.62,,,,13488.04,27085311.83,43780.39,1845.39,3099255.82,2220418.49,24533.72,2436.27,2342979.26,11148.15,4604925.58,1139511.17,285283.11
2017,7,3130,7420.61,,4948.52,,116925.43,29615142.22,1129.72,1139.28,3015239.22,2455264.2,82320.75,2908.0,1447881.52,13856.2,4776242.98,826064.93,536587.02
2017,5,3130,1397.96,,28643.35,,8163.32,28783916.05,60932.7,4396.66,2753582.3,2339492.42,12771.29,11931.15,2145247.8,42813.79,4558513.22,756241.97,137559.98
2017,12,3130,,,,,7923.55,31312766.11,29170.45,1701.48,2351636.28,2401583.43,21262.37,1791.71,2359380.39,9689.76,4392482.66,689992.44,279156.79
2017,9,3130,13816.42,,10129.88,,113903.26,31625263.19,153.39,52069.79,3072333.92,2144211.25,49832.28,2303.22,2227305.55,6724.82,4828181.81,1099040.95,430948.59
2017,2,3130,20076.15,,,,6574.74,27037118.5,2079.79,366.5,2754196.68,2243166.44,9793.74,4445.01,1599557.86,3385.32,5913163.07,551586.77,159962.39
2017,6,3130,12446.84,,10055.49,,18285.73,28269773.76,3606.7,1506.68,3188406.16,2201857.53,9154.93,1905.34,1604969.75,4682.99,4659303.02,1094767.51,583318.01
2017,2,3131,20076.15,,,,6574.74,27037118.5,2079.79,366.5,2754196.68,2243166.44,9793.74,4445.01,1599557.86,3385.32,5913163.07,551586.77,159962.39
2017,9,3131,13816.42,,10129.88,,113903.26,31625263.19,153.39,52069.79,3072333.92,2144211.25,49832.28,2303.22,2227305.55,6724.82,4828181.81,1099040.95,430948.59
2017,1,3131,12728.16,,9142.66,,137663.64,49858162.81,593.44,2643.02,2877091.76,3263065.07,97176.94,2145.95,2213020.03,10038.48,5109942.72,564010.69,120212.7
2017,7,3131,7420.61,,4948.52,,116925.43,29615142.22,1129.72,1139.28,3015239.22,2455264.2,82320.75,2908.0,1447881.52,13856.2,4776242.98,826064.93,536587.02
2017,11,3131,13441.62,,10945.32,,45551.2,28605202.71,3024.59,1430.78,2401717.71,2147103.64,29969.05,4201.42,2760780.89,8421.48,4848168.7,854865.94,341227.61
2017,3,3131,5589.84,,5765.94,,6311.3,28029796.15,29873.77,7049.88,2328039.82,2148351.12,8732.22,3326.44,1780447.54,2788.74,4035416.63,823328.36,435591.78
2017,5,3131,1397.96,,28643.35,,8163.32,28783916.05,60932.7,4396.66,2753582.3,2339492.42,12771.29,11931.15,2145247.8,42813.79,4558513.22,756241.97,137559.98
2017,8,3131,312.62,,,,13488.04,27085311.83,43780.39,1845.39,3099255.82,2220418.49,24533.72,2436.27,2342979.26,11148.15,4604925.58,1139511.17,285283.11
2017,4,3131,13853.73,,36429.57,,72134.76,25210124.7,279.62,1325.42,2969649.15,2101893.05,61156.11,,2044111.02,6078.67,4109580.26,781447.72,234144.02
2017,6,3131,12446.84,,10055.49,,18285.73,28269773.76,3606.7,1506.68,3188406.16,2201857.53,9154.93,1905.34,1604969.75,4682.99,4659303.02,1094767.51,583318.01
2017,12,3131,,,,,7923.55,31312766.11,29170.45,1701.48,2351636.28,2401583.43,21262.37,1791.71,2359380.39,9689.76,4392482.66,689992.44,279156.79
2017,10,3131,903.21,,27875.17,,109591.28,29187440.77,148.44,9695.8,2879740.48,2171502.29,81754.76,5022.13,2304912.24,18286.81,6010223.97,914517.08,289605.2
2017,3,3204,41517.79,,36403.43,,,176326.57,,,22999.82,13997.8,,,,,9398.81,460.28,
2017,2,3204,129.72,,,,,196888.97,,,9382.57,10166.74,,,,,19271.67,1040.82,
2017,11,3204,,,,,,218526.11,,,2177.97,13116.62,,,,,6926.83,2750.0,
2017,7,3204,398.85,,,,,183876.33,,,1327.44,11323.47,818.93,,,,6733.62,1500.0,
2017,6,3204,498.82,,,,,225241.85,,,7382.93,11655.8,,,,,10137.62,250.0,1057.82
2017,9,3204,188.47,,,,,206895.08,,91.95,1686.44,21825.37,34.0,,,,14802.93,,
2017,5,3204,175.2,,,,,198027.8,,,8278.39,10847.86,,,,,16929.54,2300.0,
2017,1,3204,97.89,,,,222.7,164091.01,,,2270.85,10207.67,497.21,,,,28107.5,271.55,
2017,10,3204,12.1,,,,,208360.37,,,4724.34,12362.68,538.67,,,,24127.3,250.0,
2017,12,3204,,,,,,345255.17,,,2135.11,19667.89,,,,,27541.16,755.0,
2017,4,3204,20.73,,,,,212707.79,,,5548.67,11853.6,361.29,,,,10644.92,450.0,
2017,8,3204,67.55,,,,,221731.11,,,2017.22,12346.92,,,,,5923.78,,
2017,3,3220,5795.75,,391.8,,525.97,21139654.8,185.57,6431.18,267515.15,1006283.16,707.27,17482.06,217375.79,,1115430.69,185268.16,50888.03
2017,1,3220,7310.83,,2546.15,,59864.76,28350339.48,123.71,2769.63,249541.72,1640146.93,26324.1,11878.74,219789.29,,1459147.66,162220.66,60524.4
2017,9,3220,4074.36,,,,,21100281.33,185.57,67393.37,392902.85,1088483.74,1937.78,16245.23,179908.54,,1277995.87,254980.09,134065.81
2017,2,3220,3359.05,,3661.51,,521.52,21909530.04,255.45,2999.28,188014.92,1016099.99,251.56,123758.38,576343.5,128.39,1263995.62,101873.77,126468.44
2017,7,3220,5374.24,,,,38135.85,22531248.57,160.82,2969.4,470542.97,1141375.15,16681.14,26708.77,875925.81,,1313295.28,209080.56,89532.21
2017,10,3220,10105.61,,4965.61,,38633.15,22031385.1,30.93,7492.73,225045.96,1091130.49,17642.43,,186153.1,,1283450.59,219216.11,122465.51
2017,12,3220,1103.2,,886.02,,,24102026.1,,6322.41,519880.4,1350166.01,1970.25,149166.34,215475.55,,1180621.32,226514.35,126269.32
2017,4,3220,4849.17,,4987.32,,37933.66,20558229.53,37.11,1782.66,240978.3,992738.9,17763.33,4722.54,326242.53,,1272616.18,150777.16,52648.05
2017,8,3220,3019.04,,556.65,,677.81,21401151.2,61.86,3045.35,142186.62,1086766.9,3270.88,65275.39,214795.52,,1357892.68,320563.8,226546.97
2017,6,3220,33448.44,,,,76.06,21258518.32,188.41,3377.0,257564.11,1099302.37,1335.92,7230.84,853924.56,,1543224.47,229989.79,453296.95
2017,5,3220,23327.49,,28754.91,,,20641020.23,197.94,3812.73,494094.97,1131578.1,2439.05,30715.03,564285.31,,1125410.3,244205.49,147315.81
2017,11,3220,27979.43,,25374.98,,,22056273.64,277.28,5648.84,397728.83,1127552.17,1903.37,34145.57,182758.59,,1399115.11,7174915.16,132428.62
2017,8,3263,,,,,132.43,281605.98,,,15.35,26764.99,80.41,,35467.35,,39276.55,9325.31,111478.52
2017,3,3263,,,,,,258981.48,,,145.83,28749.54,101.15,,16132.82,,27370.38,21694.26,186307.25
2017,5,3263,,,,,,255991.47,,,81.74,28222.14,102.52,,34572.13,,37333.9,6429.43,98278.76
2017,11,3263,,,,,,276230.65,,,241.32,44317.66,133.02,,67427.68,,63440.8,99183.19,84224.65
2017,6,3263,,,,,,200327.64,,,82.46,24506.46,80.06,,15484.19,,35875.05,13859.16,168620.46
2017,7,3263,,,,,90.0,273043.48,,,296.99,25896.69,151.57,,18048.33,,26793.62,9123.51,84555.65
2017,9,3263,,,,,90.0,213214.42,,,423.24,23955.4,140.94,,52253.71,,46156.23,14022.74,201454.76
2017,2,3263,,,,,,246044.52,,,47.17,22387.82,120.9,,10926.62,,30379.33,24857.56,125442.37
2017,4,3263,,,,,,229073.91,,,81.14,23651.45,56.9,,7253.07,,29612.91,8302.57,78672.41
2017,12,3263,,,,,,360669.44,,,383.64,38450.15,197.74,,63268.69,,53753.5,30760.76,92178.29
2017,10,3263,,,,,,254731.52,,,119.43,25578.6,92.38,,31649.38,,55649.97,20917.44,100221.63
2017,9,3301,,,,,173.59,3243245.32,,,51902.31,205967.13,25621.18,,38776.94,,580084.06,7632.67,461.8
