secao_sigla,imposto_importacao,imposto_exportacao,ipi,irpf,irpj,irrf,iof,itr,cofins,pis_pasep,csll,cide_combustiveis,contribuicao_previdenciaria,cpsss,pagamento_unificado,outras_receitas_rfb,demais_receitas,data
N,132446235.57,3740.96,105297053.19,1180.21,551232754.93,858022636.35,1883878.5,352147.6,1036173702.81,239403331.73,267315467.37,50230128.74,2460995364.61,956.94,136489497.85,23073245.78,26691487.84,2022-05-01
N,166393785.7,0.0,106293473.46,3656.91,743125726.9,839235186.54,3165961.3,346875.88,1040026541.45,242871216.81,342850811.69,56829078.78,2468533631.6,114.14,144817079.41,28725886.53,23333477.62,2022-08-01
N,128339585.5,5543.77,109293765.43,43305.62,970577397.57,843761835.7,1775270.94,1260731.1,1120806687.06,250861886.65,404781667.18,50385203.92,2580084944.78,243.0,142063851.17,27920659.87,86324008.28,2022-11-01
N,135146474.51,0.0,127524631.69,1415.01,2178858923.24,1172262819.83,6821296.23,206422.28,1058142787.25,248619739.61,850491866.88,75496598.79,2347319363.45,127.08,142222960.35,13453266.02,15933182.35,2022-01-01
N,150902205.56,5912.91,106827111.87,639.78,925274618.89,820787037.31,3807926.87,7972059.34,1024438314.03,234699363.89,430532614.12,56317862.24,2492833091.02,0.0,144909060.44,27641599.7,32861199.99,2022-09-01
N,125179176.54,5569.37,112850709.39,194.42,1570688027.75,1422416278.05,2546513.8,1026443.97,1167167987.55,261518247.01,660508797.21,47233146.23,4319078674.26,189.94,151185420.28,26043429.07,22631669.12,2022-12-01
N,108782194.9,0.0,105590283.52,949.59,1361578984.37,853547266.23,3281064.02,244053.44,996635695.82,226083154.41,579127849.89,67378639.7,2368071720.88,840.67,138920164.96,26678361.83,24950355.77,2022-04-01
N,128269088.17,1988.94,98221638.66,1041.76,574413590.95,742077050.93,2450503.04,246911.96,1045897298.72,237843829.58,291800030.12,61937574.51,2464691495.32,0.0,144218507.17,34218744.86,32312124.2,2022-06-01
N,134729384.29,1923.07,131113340.55,75.43,731085642.88,720587396.79,1910597.77,206199.42,940476674.15,212415604.26,311526855.46,59831483.49,2334265415.09,58.16,133319065.03,25542864.6,15548909.24,2022-02-01
N,134142605.07,1928.89,95975017.51,1559.78,1294178425.97,799505333.35,3427959.12,317964.13,1049379191.03,238892362.9,586802913.18,70844626.87,2430934577.45,0.0,144516860.82,25058102.25,19916973.92,2022-07-01
N,162145801.83,5501.91,113353082.73,2179.46,1521252196.61,860313207.19,2486419.84,1324278.52,1041565025.11,236931055.29,697016587.06,67592623.89,2543138207.09,38.13,139906708.08,30967440.75,22141777.43,2022-10-01
N,140317344.69,1836.86,141465240.54,130.82,654195628.97,1009849712.45,9788428.06,163271.28,1046538569.51,235917647.36,412456270.07,47906768.6,2339460155.69,457.27,132658255.43,14819261.72,19780653.81,2022-03-01
O,66739.17,90220.64,274706.8,0.0,20014835.47,3624685248.99,14030.74,25715.09,21641655.5,1711403633.75,8123604.23,303132.56,257937823.54,2066833933.8,346166642.0,613541548.79,458724577.36,2022-03-01
O,29123.06,0.0,376770.74,0.0,60284090.13,3414559265.32,14106.52,32278.64,26058618.24,1577115706.48,27211839.55,578965.03,312720394.95,2262662099.2,319642580.2,11502414.76,15260318.79,2022-10-01
O,117.48,0.0,302219.92,0.0,8925715.11,3363139214.66,18485.8,126939.04,22873798.07,1658229598.98,3637025.48,27704.12,301277879.62,2044162842.23,376977484.54,342321815.88,17481706.46,2022-08-01
O,439.48,7219.26,177970.3,0.0,3210205.03,4337768677.14,22602.25,68552.83,23779605.96,1665533081.6,4159020.35,700987.08,8773095761.98,2387860139.64,638121045.98,13977774.96,27202006.97,2022-12-01
O,175533.07,0.0,425137.63,423.16,33369650.16,2857798168.07,30320.37,7879.13,27778787.0,1637071794.91,14205353.37,513463.66,238478055.38,2052626000.52,249981998.06,8959642.33,658518481.01,2022-02-01
O,247.97,0.0,18113.39,0.0,9425656.38,3440881103.19,24632.48,541.99,31962576.85,1635913657.22,19937857.58,228254.29,279538912.43,2053266074.61,331296093.93,32536488.18,21100322.8,2022-07-01
O,490703.42,0.0,933803.78,0.0,14257074.86,2997385708.27,18312.51,1357.94,25771182.03,1776288288.61,11632704.84,40841.63,251027399.25,2084876955.17,177374647.72,24214643.56,487244689.9,2022-01-01
O,57195.08,0.0,193376.89,0.0,48279260.34,3298791761.01,136808.83,13781.71,26700015.73,1674642081.7,22220714.57,1638316.84,231932574.27,2074179921.96,339708160.17,21342942.0,1585110916.47,2022-04-01
O,0.0,1536.71,443092.98,0.0,4356238.27,3637119566.5,36946.93,19253.14,22420937.93,1576036079.47,3408513.9,206089.86,231525752.16,2044464568.83,366937635.52,586525926.4,13710197.16,2022-05-01
O,227882.21,6949.5,427813.31,0.0,6450836.36,5272327815.06,17437.24,35640.02,18683354.66,1529776974.81,3481338.65,1636647.68,4421906123.32,3534330536.24,360465003.29,7906590.76,18183588.34,2022-11-01
O,600.0,0.0,294451.7,32447.22,4802211.78,3725856312.09,51736.79,15456.82,24317544.43,1811563729.05,3313606.86,348433.45,296276832.13,2080918634.44,346527280.59,302823800.21,20280941.96,2022-06-01
O,160.0,0.0,63673.77,0.0,19209736.13,3364733460.8,19472.05,232524.88,22743269.2,1654248571.66,7426511.17,309669.29,289281050.13,2055655545.7,365888671.15,10058455.95,16523166.31,2022-09-01
P,259128.33,0.0,255855.29,5148.33,213680849.52,938070967.92,975895.6,18405.87,133050863.83,63609644.35,96927249.01,631753.12,1041614954.12,902165646.29,64535169.81,2446168.95,8814088.76,2022-04-01
P,125069.4,0.0,287507.72,3391.24,206323198.95,1371708223.33,901472.56,22591.52,136369740.79,73382530.81,94278392.21,861755.76,1037160959.55,879846391.36,51546549.09,3520395.83,6159360.04,2022-01-01
P,104886.63,0.0,155065.09,2426.04,91409753.46,981569366.53,885107.89,9081.99,134652882.0,68489256.0,46787065.58,1048869.87,1065806964.0,892729895.9,74128381.11,2845013.7,9005176.63,2022-05-01
P,193467.23,0.0,222590.13,627.91,83358092.91,990351686.11,801516.26,14111.32,140245045.48,66515442.92,44184320.4,759523.95,1112089103.66,890206980.28,79093755.44,2659548.39,17994796.39,2022-06-01
P,116074.85,0.0,161706.71,3131.72,89776122.62,1107206663.89,1763152.41,28265.3,140564957.63,74874662.46,44326260.41,741529.15,2920376748.05,918779714.68,93991527.69,4246758.26,8578562.33,2022-12-01
P,182173.63,0.0,194523.08,3102.57,90945270.02,1558579162.7,1328023.62,14937.28,137550871.24,68478701.74,47194862.31,641744.89,1704515244.55,1811908160.4,63684801.56,2993103.87,7792409.77,2022-11-01
P,143720.56,0.0,173093.25,2693.19,90781810.08,879842070.61,735468.51,10970.7,120628118.68,60814224.5,44632341.8,860267.79,1036223868.51,876640417.69,53496473.85,4177469.35,8029684.76,2022-02-01
P,243824.65,697.84,298227.03,2598.07,96873556.47,987466723.1,968827.6,14573.59,144288063.37,68054785.89,49812802.24,669150.41,1173769078.81,894117161.99,66269224.87,3450173.18,8731071.14,2022-08-01
P,115395.68,0.0,230864.0,3148.05,97270889.58,862785585.93,643315.63,7460.64,130679038.04,60937249.44,47267332.89,650254.12,1014920930.91,865941919.9,69326126.25,3884676.78,9179488.37,2022-03-01
P,412869.19,0.0,262873.54,2611.56,209684841.47,979484927.58,1108486.34,20441.27,137450025.56,66335802.54,95183887.14,793753.23,1124918516.98,867744448.3,68840973.13,2990854.26,7785621.24,2022-10-01
P,101174.47,3149.08,161437.77,2956.78,90273397.62,920139944.51,950792.95,352355.55,139006290.14,65888505.19,47672530.48,656575.21,1118314516.79,888145302.76,75081959.67,4382582.9,9285747.8,2022-09-01
P,176557.13,0.0,176694.27,2471.85,268142907.81,1123619637.68,646380.37,2237.85,142653057.7,66983549.27,119007453.95,619327.49,1101158980.63,879625087.93,72009634.77,3396000.68,8100389.38,2022-07-01
Q,319291.45,0.0,577221.9,1586.92,869243828.54,769560201.23,2503197.88,36792.44,411308535.48,101210899.83,433588654.38,1044878.56,1549485181.16,3547040.26,238593208.57,4731221.2,16756113.68,2022-04-01
Q,330449.12,562.81,245082.79,1375.35,236463534.91,685118790.88,1222856.46,16278.05,407029803.91,99849859.07,127782533.66,1138861.27,1603044502.82,3560904.24,243606473.64,5136566.23,17551169.29,2022-06-01
Q,298096.9,0.0,172157.09,1898.22,304055693.36,711842905.94,2686382.89,25085.98,425172910.72,102320853.21,156096176.09,1917748.58,1655627680.69,3484755.54,242544460.94,6819226.09,29149688.25,2022-08-01
Q,390729.66,633.89,320633.38,10269.28,962832085.46,726171510.75,1262001.35,27972.72,424491937.17,103213318.68,479508178.95,1348773.28,1608645674.43,3511272.04,237518214.74,5317792.3,15340735.24,2022-07-01
Q,247723.49,323.73,210248.05,502.34,266991449.15,815590057.92,1544316.98,29104.48,444282308.68,107356606.25,139638833.88,859746.8,2916984424.56,3553381.05,249451504.55,6284695.41,15756481.0,2022-12-01
Q,133659.54,0.0,269320.94,1639.73,1099619677.37,984220282.44,448648.48,40465.98,438470924.86,111826150.72,490104405.45,1357573.6,1537670915.98,3586800.9,227551463.98,6532912.59,10422125.15,2022-01-01
Q,416644.09,2072.34,437509.78,2879.76,284400109.85,651759415.25,969202.32,22229.58,378061110.41,93810751.48,138342320.46,1563572.05,1580953203.64,4540027.49,228878294.12,7231407.98,15118761.48,2022-03-01
Q,502222.25,0.0,459992.55,291.04,1006345475.15,718156579.57,1100512.19,23657.33,438625017.12,99873328.09,500857755.26,1442640.8,1630484128.39,3507239.06,242609291.31,5699424.27,16620341.13,2022-10-01
Q,268213.28,0.0,343835.22,0.0,244586582.41,680447257.96,1210923.52,18654.68,384867522.93,94895566.85,131580416.42,2029340.18,1574075347.77,3476615.63,229300298.41,9451301.04,18574848.73,2022-05-01
Q,283965.27,5241.42,483821.46,0.0,285026778.73,736857386.43,1258973.38,44042.7,443640000.23,104452560.49,147090726.55,896574.32,1756301534.84,7004903.59,241312164.53,5259131.33,16653449.61,2022-11-01
Q,388806.56,0.0,377760.68,3318.87,258953540.91,679253563.98,1352068.3,423030.75,410654981.51,99869446.36,136833251.08,997935.13,1652002759.93,3506927.19,247200453.4,5965548.98,14793050.23,2022-09-01
Q,281429.11,0.0,364369.68,1082.97,291038510.51,632639794.03,624651.87,24623.24,386578763.83,91598667.16,139938028.61,1517173.46,1517187358.78,2619274.7,227096558.17,13249028.92,10863023.23,2022-02-01
R,163128.37,0.0,406169.88,8900.2,25307008.74,76902198.59,712127.71,19431.49,43532177.48,11639245.14,12463412.45,373628.68,190593822.77,680744.93,9772253.21,1418002.56,7257856.15,2022-05-01
R,544432.05,0.0,517083.54,62430.59,24371943.57,94549288.65,255548.23,599022.73,42360286.61,11109504.27,12986103.03,1047085.61,228230182.9,1312810.23,11940037.52,1490109.79,3018717.26,2022-11-01
R,640198.64,0.0,304346.78,8346.34,21895214.07,82010649.87,269558.2,14499.94,46809356.31,12064701.88,11542588.35,521542.8,195397224.36,661138.98,10966700.0,1475977.96,6364825.13,2022-06-01
R,482653.62,0.0,449891.61,212975.33,22274455.76,99764435.88,141952.87,1530768.25,59075270.43,14358122.51,12352928.87,1026859.62,216993169.77,653379.27,11101475.41,2178179.48,4221199.14,2022-09-01
R,548453.17,0.0,304687.39,136930.86,58493965.75,82215712.9,123793.39,14401.9,46683791.84,11736953.78,28778303.6,561160.1,201136604.93,659277.24,10735863.27,1604518.48,2605297.86,2022-07-01
R,511055.73,0.0,412559.3,0.0,31140877.48,89843858.87,132478.82,19363.25,51883955.14,13478736.61,15545960.79,1219123.59,208293104.48,655919.31,60250939.83,1968655.74,2661999.26,2022-08-01
R,731428.23,41.25,421458.1,61861.77,67224401.16,90001339.96,238232.77,142126.86,45834096.03,11673499.26,31144098.66,758858.6,215016623.1,653439.71,13344927.47,1745461.4,3573429.86,2022-10-01
R,190275.21,0.0,394563.95,57082.59,82475469.73,121035393.72,153001.64,16465.09,57642292.02,15948605.11,34302672.17,1571357.68,187141700.86,708410.19,9235205.13,1881375.33,1676755.11,2022-01-01
R,320590.21,0.0,490199.88,133262.06,60562852.64,86596358.62,174971.69,12072.3,45452442.88,11606317.25,26773091.03,1016180.4,186010526.62,699661.01,10326622.69,1427250.87,2989621.58,2022-04-01
R,1077587.27,0.0,615549.16,58478.05,26733790.22,86352302.77,232755.09,282271.37,44958203.91,11700866.45,14406902.01,448077.56,178698680.35,702958.34,9977770.1,1473477.12,2376194.73,2022-03-01
R,688519.84,0.0,696667.47,0.0,34813459.72,56083885.55,237716.08,7809.19,41538000.79,11091404.96,17169258.75,268567.48,172700591.09,698449.4,10390925.21,2038337.71,1645382.52,2022-02-01
R,551341.65,22.68,638330.28,0.0,27764812.51,126171813.84,328298.07,124657.13,46632934.55,13435793.39,14617233.66,5389701.95,337813506.23,641695.61,15520878.23,1513651.83,3148736.88,2022-12-01
S,3284561.25,0.0,6442884.19,1590.15,81092531.05,321221539.81,275534.97,2063771.46,100667361.95,35005155.32,36637582.09,1990279.99,817807966.03,4424593.52,57893695.27,11475364.48,14058734.04,2022-07-01
S,1506957.49,0.0,1622164.96,0.0,69230835.68,305388192.36,519340.72,5211334.09,82581287.17,29997677.63,30127184.04,2644578.95,766539554.94,4421665.08,55554645.09,7440090.0,5155390.38,2022-04-01
S,2243697.67,0.0,4415397.62,1049.7,32273689.83,311163155.26,303077.07,184978.17,86792305.21,31896777.62,17420720.8,2355565.46,810541691.62,4412246.85,67690391.35,11720455.4,10179082.07,2022-06-01
S,3261766.25,0.0,9790501.32,0.0,38682566.25,337582135.57,284339.3,256535.11,98283896.38,34043834.89,20317597.42,2053239.91,903825355.67,8836489.51,54726967.1,8557569.44,8714167.67,2022-11-01
S,3270229.28,0.0,4564290.15,0.0,37758498.58,314531047.57,274684.58,5342620.97,81502490.17,31013839.27,17426957.07,2474513.36,805801192.46,4398713.0,56981550.49,9085637.47,6427416.99,2022-05-01
S,2925142.15,0.0,8881035.48,0.0,77301069.26,316869092.53,259692.17,357124.29,94823444.0,33367286.62,35381576.29,1419843.41,858350943.74,4447533.95,58262567.95,9520613.84,9844195.8,2022-10-01
S,3825258.8,387.45,8547156.03,4996.94,40914595.99,346969289.92,271546.47,3603065.22,91654786.03,34056865.17,19844358.93,827486.43,857615408.6,4385350.41,62080727.97,10746484.68,7217304.35,2022-08-01
S,1777236.17,22.26,1929462.89,0.0,32676292.84,290359147.44,668507.07,329870.83,77124233.47,29473576.16,16659964.27,2258313.76,774607343.1,4420794.78,55137507.7,8996582.9,8287580.97,2022-03-01
S,1433213.03,0.0,3160425.25,355.26,32320333.29,314775772.76,38404.26,200164.28,80927880.91,29958523.53,16271449.62,1428998.89,783748842.55,4283441.85,54316407.72,10113921.34,4777694.01,2022-02-01
S,6075574.64,766.17,22419874.17,0.0,142803692.5,397957926.34,322360.17,315411.16,103514815.3,39593607.99,69379369.41,3303664.24,1426859105.05,4574838.67,62336576.22,9041383.56,13793207.0,2022-12-01
S,2952917.49,12.2,2939698.77,0.0,65173045.19,453478444.64,297432.52,214433.51,90717802.71,38063114.53,30520484.96,6297109.11,780860199.38,4331964.8,59082696.56,8962975.76,4166280.57,2022-01-01
S,3134289.87,0.0,10253340.68,0.0,44646777.64,321919790.97,448747.1,1799419.45,103205132.14,35353854.16,22260539.3,1017348.18,852055564.45,4371856.98,59062213.98,10325957.54,6554437.09,2022-09-01
T,0.0,0.0,0.0,0.0,29634.26,50002.89,25.58,13.71,76152.0,16718.44,22881.88,0.0,9404832.17,0.0,17.25,31157.98,6245.35,2022-05-01
T,0.0,0.0,0.0,0.0,19124.53,60394.14,0.0,0.0,84034.52,18184.42,18198.84,0.0,10003643.49,0.0,19.58,29693.2,4029.64,2022-12-01
T,0.0,0.0,0.0,0.0,26073.06,60566.26,32.34,0.0,80145.62,17478.32,21595.03,0.0,9320138.55,0.0,17.25,28642.58,5375.98,2022-06-01
T,0.0,0.0,0.0,0.0,22352.81,88406.23,11.59,0.0,70277.79,15293.06,17819.94,0.0,7856066.69,0.0,17.25,26696.53,1373.25,2022-01-01
T,0.0,0.0,339.34,0.0,16233.23,49286.76,66.6,0.0,72602.09,15760.26,14102.49,0.0,9543930.3,0.0,69.75,29872.2,3061.84,2022-03-01
T,0.0,0.0,0.0,0.0,23093.47,43397.82,10.22,0.0,79922.35,17306.72,23376.89,0.0,8476703.43,0.0,17.25,27667.78,3250.2,2022-02-01
T,0.0,0.0,0.0,0.0,26664.88,57912.25,28.74,0.0,77011.89,16685.84,22427.41,0.0,9816838.42,0.0,131.59,43229.01,5536.12,2022-10-01
T,0.0,0.0,0.0,0.0,20016.17,58144.5,0.0,0.0,79593.71,17338.29,17854.01,0.0,9837667.77,0.0,19.58,97920.1,4795.02,2022-09-01
T,0.0,0.0,0.0,0.0,17380.28,62962.73,11.64,10.0,73245.04,15945.39,15704.74,0.0,10096480.8,0.0,19.58,166733.44,4772.51,2022-08-01
T,0.0,0.0,0.0,0.0,31644.99,48196.78,10.0,0.0,80047.97,17563.11,25202.04,0.0,9331739.54,0.0,19.58,264955.69,4725.17,2022-07-01
T,0.0,0.0,0.0,0.0,26092.53,57157.35,20.0,115.82,76971.69,16861.09,20562.21,0.0,8439257.33,0.0,17.25,25430.15,3215.41,2022-04-01
T,0.0,0.0,0.0,0.0,19345.05,62612.22,10.0,0.0,79953.89,17833.34,19347.73,0.0,9761918.21,0.0,19.58,38865.61,7210.25,2022-11-01
U,0.0,0.0,0.0,0.0,0.0,11632.17,0.0,0.0,1285.19,10434.18,428.36,0.0,109052.97,0.0,18634.23,616.92,17659.32,2022-08-01
U,0.0,0.0,0.0,0.0,0.0,31295.85,0.0,0.0,0.0,10508.52,0.0,0.0,139007.85,0.0,21098.44,616.92,2943.58,2022-09-01
U,0.0,0.0,0.0,0.0,0.0,23327.36,0.0,0.0,414.38,8762.3,97.61,0.0,15353.77,0.0,30350.8,308.46,22823.42,2022-06-01
U,0.0,0.0,0.0,0.0,0.0,55611.24,0.0,0.0,767.93,9823.41,95.55,0.0,6147222.32,0.0,55194.24,500.0,2830.4,2022-11-01
U,19194.32,0.0,18508.81,0.0,0.0,30281.91,0.0,0.0,7207.08,9729.7,101.18,0.0,31403.02,0.0,19539.08,972.84,5468.46,2022-05-01
U,0.0,0.0,0.0,0.0,0.0,29637.15,0.0,0.0,1057.88,19779.43,193.93,0.0,14231566.87,0.0,24052.78,762.69,443.53,2022-12-01
U,0.0,0.0,0.0,0.0,0.0,20593.85,0.0,0.0,0.0,9450.83,0.0,0.0,51460.47,0.0,12923.53,244.78,2752.52,2022-02-01
U,0.0,0.0,0.0,0.0,0.0,12021.21,0.0,0.0,4560.0,8613.34,0.0,0.0,34162.29,0.0,39518.49,754.23,4484.05,2022-04-01
U,0.0,0.0,0.0,0.0,0.0,25526.43,0.0,0.0,570.72,11353.61,186.89,0.0,30264.08,0.0,17664.37,2933.46,39855.62,2022-03-01
U,0.0,0.0,0.0,0.0,0.0,17833.41,0.0,0.0,0.0,4305.18,0.0,0.0,62251.64,0.0,22498.33,616.92,477.38,2022-01-01
U,0.0,0.0,0.0,0.0,0.0,48724.63,0.0,0.0,753.27,10031.83,95.55,0.0,1258362.38,0.0,18356.23,875925.22,7993.41,2022-10-01
U,0.0,0.0,0.0,0.0,0.0,30085.68,0.0,0.0,0.0,10396.06,0.0,0.0,103388.24,0.0,21198.14,154.23,11274.18,2022-07-01
IN,0.0,0.0,15893.77,1374.05,29183.78,52853.22,151.26,1611.28,281813.64,77666.24,438.4,0.0,10267.36,1187.53,262379.93,703.07,826.82,2022-03-01
IN,0.0,0.0,0.0,1522.52,22708.45,106872.33,0.0,7697.22,39337.49,33431.78,5413.14,0.0,8626.87,1187.53,521100.56,2033.02,11738.08,2022-05-01
IN,0.0,0.0,4490.01,3719.27,20898.85,207096.21,0.0,480.82,50658.84,221124.74,147475.93,8996.67,12459.96,1187.53,172397.3,763.85,364.29,2022-10-01
IN,0.0,0.0,2136.15,6416.72,5403.09,52821.74,8006.69,1922.59,10389.81,8698.19,5895.08,0.0,11468.54,1187.53,345051.23,6693.16,4872.3,2022-08-01
IN,0.0,0.0,0.0,2588.15,73675.19,29328.41,0.0,3434.23,19382.12,31787.48,4115.51,0.0,18216.17,7119.19,219806.79,1242.3,8816.75,2022-09-01
IN,0.0,0.0,230682.23,2563.57,224959.9,293558.53,0.0,1054.56,38857.17,198305.25,27697.1,1681233.08,31744.62,0.0,326497.1,1599.4,43.23,2022-01-01
IN,0.0,0.0,21438.4,8061.19,13952.78,100140.18,53.45,3302.37,164564.72,27575.72,14145.03,0.0,13338.35,2715.61,312737.0,2754.28,2814.21,2022-02-01
IN,0.0,0.0,871763.87,56841.07,212788.73,34672.18,0.0,1270.57,461627.22,15008.35,0.0,0.0,39694.12,30730.84,539627.14,1481.48,11359.2,2022-12-01
IN,0.0,0.0,0.0,1158.5,64875.27,413573.44,0.0,1293.65,15321.94,13758.4,81648.19,0.0,148811.74,1187.53,390142.07,3160.56,490.06,2022-04-01
IN,0.0,0.0,0.0,24870.22,9714.5,26147.44,0.0,1361.71,33656.86,9331.88,1946.03,0.0,37461.68,5560.36,118573.35,1388.65,5096.41,2022-11-01
IN,0.0,0.0,0.0,9039.1,3623.75,86357.76,500.62,1697.94,86803.2,25072.71,51562.38,0.0,76462.06,1187.53,326216.63,386.0,32445.82,2022-06-01
IN,0.0,0.0,20557.26,1442.71,69711.61,20919.67,0.0,47.53,101165.24,4745.05,140195.79,0.0,7223.4,1187.53,261213.45,48925.45,11943.24,2022-07-01
NI,0.0,0.0,40962.5,0.0,18796.59,2895.81,0.0,4923.3,8731.45,2360.41,8080.03,0.0,38489.13,0.0,4105.23,16602.18,103611.87,2022-07-01
